"id","trip","count","timestamp","lat","long","Type","Location"
"32","32",156,2014-01-10 13:13:01,36.0558,24.9025,"P","Guy Gyros"
"32","32",156,2014-01-10 13:16:42,36.048,24.8796,"O","GASTech"
"32","33",317,2014-01-10 17:49:01,36.048,24.8796,"O","GASTech"
"32","33",317,2014-01-10 17:55:48,36.0721,24.8746,"H","ID 32"
"32","34",195,2014-01-10 19:26:01,36.0721,24.8746,"H","ID 32"
"32","34",195,2014-01-10 19:30:02,36.0767,24.8576,"P","Hippokampos"
"32","35",200,2014-01-10 21:26:01,36.0767,24.8576,"P","Hippokampos"
"32","35",200,2014-01-10 21:30:02,36.0721,24.8746,"H","ID 32"
"32","36",346,2014-01-11 12:27:01,36.0721,24.8746,"H","ID 32"
"32","36",346,2014-01-11 12:35:57,36.0545,24.8999,"P","Katerina cafe"
"32","37",436,2014-01-11 13:24:01,36.0545,24.8999,"P","Katerina cafe"
"32","37",436,2014-01-11 13:37:01,36.0659,24.8498,"P","Kronos Mart"
"32","38",262,2014-01-11 15:49:01,36.0658,24.8498,"P","Kronos Mart"
"32","38",262,2014-01-11 15:54:54,36.0722,24.8746,"H","ID 32"
"32","4",448,2014-01-06 13:01:01,36.0766,24.8576,"P","Hippokampos"
"32","4",448,2014-01-06 13:12:01,36.048,24.8796,"O","GASTech"
"32","40",189,2014-01-11 18:05:01,36.0721,24.8746,"H","ID 32"
"32","40",189,2014-01-11 18:09:03,36.0753,24.8563,"P","Albert Clothing"
"32","41",196,2014-01-11 19:31:01,36.0752,24.8563,"P","Albert Clothing"
"32","41",196,2014-01-11 19:35:03,36.0721,24.8746,"H","ID 32"
"32","42",212,2014-01-12 12:26:01,36.0721,24.8746,"H","ID 32"
"32","42",212,2014-01-12 12:30:44,36.0519,24.8708,"P","Ouzeri Elian"
"32","43",224,2014-01-12 13:37:01,36.052,24.8708,"P","Ouzeri Elian"
"32","43",224,2014-01-12 13:41:44,36.0722,24.8746,"H","ID 32"
"32","46",195,2014-01-12 18:05:01,36.0721,24.8746,"H","ID 32"
"32","46",195,2014-01-12 18:09:00,36.0766,24.8577,"P","Hippokampos"
"32","48",211,2014-01-12 19:54:01,36.0766,24.8577,"P","Hippokampos"
"32","48",211,2014-01-12 19:58:02,36.0721,24.8746,"H","ID 32"
"32","49",97,2014-01-13 06:52:01,36.0721,24.8746,"H","ID 32"
"32","49",97,2014-01-13 06:53:56,36.0676,24.8733,"P","Jack Beans"
"32","5",322,2014-01-06 18:07:01,36.048,24.8796,"O","GASTech"
"32","5",322,2014-01-06 18:14:01,36.0721,24.8746,"H","ID 32"
"32","51",377,2014-01-13 07:31:01,36.0675,24.8734,"P","Jack Beans"
"32","51",377,2014-01-13 07:39:31,36.048,24.8796,"O","GASTech"
"32","52",262,2014-01-13 11:58:01,36.048,24.8796,"O","GASTech"
"32","52",262,2014-01-13 12:04:16,36.0597,24.858,"P","Gelatogalore"
"32","53",267,2014-01-13 13:07:01,36.0597,24.858,"P","Gelatogalore"
"32","53",267,2014-01-13 13:13:15,36.048,24.8796,"O","GASTech"
"32","55",324,2014-01-13 17:59:01,36.048,24.8796,"O","GASTech"
"32","55",324,2014-01-13 18:05:48,36.0722,24.8746,"H","ID 32"
"32","56",208,2014-01-13 19:32:01,36.0721,24.8746,"H","ID 32"
"32","56",208,2014-01-13 19:36:02,36.0766,24.8576,"P","Hippokampos"
"32","57",199,2014-01-13 21:32:01,36.0767,24.8577,"P","Hippokampos"
"32","57",199,2014-01-13 21:36:01,36.0722,24.8746,"H","ID 32"
"32","59",163,2014-01-14 07:12:01,36.0722,24.8746,"H","ID 32"
"32","59",163,2014-01-14 07:15:24,36.0675,24.8733,"P","Jack Beans"
"32","6",194,2014-01-06 20:01:01,36.0721,24.8746,"H","ID 32"
"32","6",194,2014-01-06 20:05:01,36.0767,24.8576,"P","Hippokampos"
"32","60",384,2014-01-14 07:50:01,36.0675,24.8734,"P","Jack Beans"
"32","60",384,2014-01-14 07:58:31,36.048,24.8796,"O","GASTech"
"32","61",154,2014-01-14 11:55:01,36.048,24.8796,"O","GASTech"
"32","61",154,2014-01-14 11:58:23,36.0545,24.8999,"P","Katerina cafe"
"32","62",142,2014-01-14 13:21:01,36.0544,24.9,"P","Katerina cafe"
"32","62",142,2014-01-14 13:24:23,36.048,24.8796,"O","GASTech"
"32","63",333,2014-01-14 17:47:01,36.048,24.8796,"O","GASTech"
"32","63",333,2014-01-14 17:53:48,36.0721,24.8746,"H","ID 32"
"32","64",166,2014-01-15 07:10:01,36.0722,24.8746,"H","ID 32"
"32","64",166,2014-01-15 07:13:24,36.0675,24.8733,"P","Jack Beans"
"32","65",377,2014-01-15 07:47:01,36.0675,24.8733,"P","Jack Beans"
"32","65",377,2014-01-15 07:55:31,36.048,24.8796,"O","GASTech"
"32","66",341,2014-01-15 12:02:01,36.048,24.8796,"O","GASTech"
"32","66",341,2014-01-15 12:10:26,36.0658,24.8524,"P","Kalami Kafenion"
"32","67",335,2014-01-15 13:09:01,36.0658,24.8525,"P","Kalami Kafenion"
"32","67",335,2014-01-15 13:17:26,36.048,24.8796,"O","GASTech"
"32","68",332,2014-01-15 17:48:01,36.048,24.8796,"O","GASTech"
"32","68",332,2014-01-15 17:54:48,36.0721,24.8746,"H","ID 32"
"32","69",190,2014-01-15 19:35:01,36.0721,24.8746,"H","ID 32"
"32","69",190,2014-01-15 19:39:02,36.0767,24.8576,"P","Hippokampos"
"32","70",212,2014-01-15 21:50:01,36.0767,24.8577,"P","Hippokampos"
"32","70",212,2014-01-15 21:58:01,36.0722,24.8746,"H","ID 32"
"32","71",171,2014-01-16 07:17:01,36.0721,24.8746,"H","ID 32"
"32","71",171,2014-01-16 07:20:24,36.0675,24.8733,"P","Jack Beans"
"32","72",389,2014-01-16 07:42:01,36.0675,24.8733,"P","Jack Beans"
"32","72",389,2014-01-16 07:50:31,36.048,24.8796,"O","GASTech"
"32","73",439,2014-01-16 12:18:01,36.048,24.8796,"O","GASTech"
"32","73",439,2014-01-16 12:27:27,36.0767,24.8576,"P","Hippokampos"
"32","74",456,2014-01-16 13:28:01,36.0766,24.8576,"P","Hippokampos"
"32","74",456,2014-01-16 13:37:27,36.048,24.8796,"O","GASTech"
"32","75",325,2014-01-16 18:01:01,36.048,24.8796,"O","GASTech"
"32","75",325,2014-01-16 18:07:48,36.0721,24.8746,"H","ID 32"
"32","76",553,2014-01-17 07:32:01,36.0722,24.8746,"H","ID 32"
"32","76",553,2014-01-17 07:43:52,36.048,24.8796,"O","GASTech"
"32","77",250,2014-01-17 12:10:01,36.048,24.8796,"O","GASTech"
"32","77",250,2014-01-17 12:16:16,36.0597,24.8581,"P","Gelatogalore"
"32","78",270,2014-01-17 13:21:01,36.0597,24.858,"P","Gelatogalore"
"32","78",270,2014-01-17 13:27:16,36.048,24.8796,"O","GASTech"
"32","79",336,2014-01-17 17:53:01,36.048,24.8796,"O","GASTech"
"32","79",336,2014-01-17 17:59:48,36.0721,24.8746,"H","ID 32"
"32","8",206,2014-01-06 21:15:01,36.0767,24.8576,"P","Hippokampos"
"32","8",206,2014-01-06 21:24:01,36.0721,24.8746,"H","ID 32"
"32","80",300,2014-01-18 12:43:01,36.0722,24.8746,"H","ID 32"
"32","80",300,2014-01-18 12:49:37,36.0635,24.851,"P","Abila Zacharo"
"32","81",184,2014-01-18 13:06:01,36.0635,24.851,"P","Abila Zacharo"
"32","81",184,2014-01-18 13:11:19,36.0529,24.8686,"P","Shoppers Delight"
"32","82",222,2014-01-18 15:42:01,36.0528,24.8686,"P","Shoppers Delight"
"32","82",222,2014-01-18 15:46:58,36.0722,24.8746,"H","ID 32"
"32","83",206,2014-01-18 18:07:01,36.0721,24.8746,"H","ID 32"
"32","83",206,2014-01-18 18:11:03,36.0753,24.8563,"P","Albert Clothing"
"32","84",202,2014-01-18 19:04:01,36.0752,24.8563,"P","Albert Clothing"
"32","84",202,2014-01-18 19:13:01,36.0721,24.8746,"H","ID 32"
"32","85",221,2014-01-19 12:31:01,36.0721,24.8746,"H","ID 32"
"32","85",221,2014-01-19 12:36:04,36.0896,24.8607,"P","Desafio Golf Course"
"32","87",128,2014-01-19 18:31:01,36.0895,24.8607,"P","Desafio Golf Course"
"32","87",128,2014-01-19 18:34:41,36.0766,24.8576,"P","Hippokampos"
"32","88",195,2014-01-19 20:20:01,36.0767,24.8576,"P","Hippokampos"
"32","88",195,2014-01-19 20:24:00,36.0722,24.8746,"H","ID 32"
"32","9",164,2014-01-07 07:15:01,36.0721,24.8746,"H","ID 32"
"32","9",164,2014-01-07 07:18:24,36.0675,24.8734,"P","Jack Beans"
"33","1",144,2014-01-06 07:26:01,36.0625,24.8988,"H","ID 17/24/33"
"33","1",144,2014-01-06 07:30:53,36.0541,24.9012,"P","Brew Served"
"33","10",234,2014-01-07 17:19:01,36.048,24.8796,"O","GASTech"
"33","10",234,2014-01-07 17:24:38,36.0625,24.8988,"H","ID 17/24/33"
"33","11",73,2014-01-07 18:47:01,36.0625,24.8988,"H","ID 17/24/33"
"33","11",73,2014-01-07 18:49:23,36.0557,24.9026,"P","Guy Gyros"
"33","12",78,2014-01-07 20:19:01,36.0558,24.9026,"P","Guy Gyros"
"33","12",78,2014-01-07 20:21:23,36.0624,24.8988,"H","ID 17/24/33"
"33","13",143,2014-01-08 07:34:01,36.0625,24.8988,"H","ID 17/24/33"
"33","13",143,2014-01-08 07:38:53,36.0541,24.9013,"P","Brew Served"
"33","14",221,2014-01-08 07:49:01,36.0541,24.9013,"P","Brew Served"
"33","14",221,2014-01-08 07:54:12,36.048,24.8796,"O","GASTech"
"33","15",297,2014-01-08 11:02:01,36.048,24.8796,"O","GASTech"
"33","15",297,2014-01-08 11:09:07,36.0707,24.8953,"P","Chostus Hotel"
"33","16",285,2014-01-08 13:21:01,36.0706,24.8952,"P","Chostus Hotel"
"33","16",285,2014-01-08 13:28:07,36.048,24.8796,"O","GASTech"
"33","18",220,2014-01-08 17:22:01,36.048,24.8796,"O","GASTech"
"33","18",220,2014-01-08 17:27:38,36.0625,24.8988,"H","ID 17/24/33"
"33","19",70,2014-01-08 19:10:01,36.0624,24.8988,"H","ID 17/24/33"
"33","19",70,2014-01-08 19:14:01,36.0558,24.9026,"P","Guy Gyros"
"33","2",234,2014-01-06 07:46:01,36.054,24.9012,"P","Brew Served"
"33","2",234,2014-01-06 07:51:12,36.048,24.8796,"O","GASTech"
"33","20",76,2014-01-08 20:24:01,36.0558,24.9025,"P","Guy Gyros"
"33","20",76,2014-01-08 20:31:01,36.0624,24.8989,"H","ID 17/24/33"
"33","21",152,2014-01-09 07:05:01,36.0625,24.8988,"H","ID 17/24/33"
"33","21",152,2014-01-09 07:09:53,36.0541,24.9012,"P","Brew Served"
"33","22",212,2014-01-09 07:46:01,36.0541,24.9012,"P","Brew Served"
"33","22",212,2014-01-09 07:51:12,36.048,24.8796,"O","GASTech"
"33","23",463,2014-01-09 12:14:01,36.048,24.8796,"O","GASTech"
"33","23",463,2014-01-09 12:23:27,36.0766,24.8576,"P","Hippokampos"
"33","24",444,2014-01-09 13:40:01,36.0767,24.8577,"P","Hippokampos"
"33","24",444,2014-01-09 13:49:27,36.048,24.8796,"O","GASTech"
"33","25",244,2014-01-09 17:39:01,36.048,24.8796,"O","GASTech"
"33","25",244,2014-01-09 17:44:38,36.0625,24.8989,"H","ID 17/24/33"
"33","26",133,2014-01-10 07:12:01,36.0624,24.8988,"H","ID 17/24/33"
"33","26",133,2014-01-10 07:16:53,36.0541,24.9012,"P","Brew Served"
"33","27",225,2014-01-10 07:55:01,36.0541,24.9012,"P","Brew Served"
"33","27",225,2014-01-10 08:00:12,36.048,24.8796,"O","GASTech"
"33","28",275,2014-01-10 11:15:01,36.048,24.8796,"O","GASTech"
"33","28",275,2014-01-10 11:22:07,36.0707,24.8952,"P","Chostus Hotel"
"33","29",279,2014-01-10 13:13:01,36.0707,24.8953,"P","Chostus Hotel"
"33","29",279,2014-01-10 13:20:07,36.048,24.8796,"O","GASTech"
"33","3",114,2014-01-06 11:47:01,36.048,24.8796,"O","GASTech"
"33","3",114,2014-01-06 11:49:05,36.0519,24.8708,"P","Ouzeri Elian"
"33","31",238,2014-01-10 17:15:01,36.048,24.8796,"O","GASTech"
"33","31",238,2014-01-10 17:20:38,36.0624,24.8988,"H","ID 17/24/33"
"33","32",378,2014-01-10 19:20:01,36.0624,24.8989,"H","ID 17/24/33"
"33","32",378,2014-01-10 19:30:02,36.0855,24.8604,"H","ID 2"
"33","33",404,2014-01-10 23:37:01,36.0855,24.8604,"H","ID 2"
"33","33",404,2014-01-10 23:47:02,36.0625,24.8989,"H","ID 17/24/33"
"33","34",202,2014-01-11 12:32:01,36.0625,24.8987,"H","ID 17/24/33"
"33","34",202,2014-01-11 12:37:37,36.0772,24.8762,"P","Ahaggo Museum"
"33","35",194,2014-01-11 18:25:01,36.077,24.8762,"P","Ahaggo Museum"
"33","35",194,2014-01-11 18:29:08,36.0767,24.8576,"P","Hippokampos"
"33","36",346,2014-01-11 19:31:01,36.0767,24.8576,"P","Hippokampos"
"33","36",346,2014-01-11 19:40:00,36.0625,24.8988,"H","ID 17/24/33"
"33","37",350,2014-01-12 12:32:01,36.0625,24.8988,"H","ID 17/24/33"
"33","37",350,2014-01-12 12:41:36,36.0634,24.851,"P","Abila Zacharo"
"33","38",386,2014-01-12 13:51:01,36.0634,24.851,"P","Abila Zacharo"
"33","38",386,2014-01-12 14:00:36,36.0625,24.8988,"H","ID 17/24/33"
"33","39",136,2014-01-13 07:15:01,36.0624,24.8988,"H","ID 17/24/33"
"33","39",136,2014-01-13 07:19:53,36.0541,24.9013,"P","Brew Served"
"33","4",112,2014-01-06 13:26:01,36.0519,24.8708,"P","Ouzeri Elian"
"33","4",112,2014-01-06 13:28:05,36.048,24.8796,"O","GASTech"
"33","40",232,2014-01-13 07:44:01,36.054,24.9012,"P","Brew Served"
"33","40",232,2014-01-13 07:49:12,36.048,24.8796,"O","GASTech"
"33","41",342,2014-01-13 12:02:01,36.048,24.8796,"O","GASTech"
"33","41",342,2014-01-13 12:10:17,36.0635,24.851,"P","Abila Zacharo"
"33","42",343,2014-01-13 13:29:01,36.0635,24.851,"P","Abila Zacharo"
"33","42",343,2014-01-13 13:37:17,36.048,24.8796,"O","GASTech"
"33","43",233,2014-01-13 17:29:01,36.048,24.8796,"O","GASTech"
"33","43",233,2014-01-13 17:34:38,36.0625,24.8988,"H","ID 17/24/33"
"33","44",76,2014-01-13 19:17:01,36.0624,24.8987,"H","ID 17/24/33"
"33","44",76,2014-01-13 19:23:01,36.0558,24.9026,"P","Guy Gyros"
"33","45",71,2014-01-13 20:44:01,36.0557,24.9026,"P","Guy Gyros"
"33","45",71,2014-01-13 20:48:01,36.0625,24.8988,"H","ID 17/24/33"
"33","46",131,2014-01-14 07:24:01,36.0624,24.8988,"H","ID 17/24/33"
"33","46",131,2014-01-14 07:28:53,36.0541,24.9013,"P","Brew Served"
"33","47",226,2014-01-14 07:43:01,36.0541,24.9013,"P","Brew Served"
"33","47",226,2014-01-14 07:48:12,36.048,24.8796,"O","GASTech"
"33","48",288,2014-01-14 11:01:01,36.048,24.8796,"O","GASTech"
"33","48",288,2014-01-14 11:08:07,36.0707,24.8953,"P","Chostus Hotel"
"33","49",268,2014-01-14 13:32:01,36.0706,24.8952,"P","Chostus Hotel"
"33","49",268,2014-01-14 13:39:07,36.048,24.8796,"O","GASTech"
"33","5",230,2014-01-06 17:32:01,36.048,24.8796,"O","GASTech"
"33","5",230,2014-01-06 17:37:38,36.0625,24.8988,"H","ID 17/24/33"
"33","50",243,2014-01-14 17:25:01,36.048,24.8796,"O","GASTech"
"33","50",243,2014-01-14 17:30:38,36.0625,24.8988,"H","ID 17/24/33"
"33","51",149,2014-01-15 07:20:01,36.0624,24.8988,"H","ID 17/24/33"
"33","51",149,2014-01-15 07:24:53,36.0541,24.9013,"P","Brew Served"
"33","52",221,2014-01-15 07:45:01,36.054,24.9012,"P","Brew Served"
"33","52",221,2014-01-15 07:50:12,36.048,24.8796,"O","GASTech"
"33","53",431,2014-01-15 11:49:01,36.048,24.8796,"O","GASTech"
"33","53",431,2014-01-15 11:58:27,36.0766,24.8576,"P","Hippokampos"
"33","54",452,2014-01-15 13:20:01,36.0766,24.8576,"P","Hippokampos"
"33","54",452,2014-01-15 13:29:27,36.048,24.8796,"O","GASTech"
"33","55",236,2014-01-15 17:24:01,36.048,24.8796,"O","GASTech"
"33","55",236,2014-01-15 17:29:38,36.0625,24.8988,"H","ID 17/24/33"
"33","56",78,2014-01-15 19:07:01,36.0625,24.8989,"H","ID 17/24/33"
"33","56",78,2014-01-15 19:09:35,36.055,24.9018,"P","Frydos Autosupply"
"33","57",69,2014-01-15 20:08:01,36.055,24.9017,"P","Frydos Autosupply"
"33","57",69,2014-01-15 20:10:35,36.0624,24.8989,"H","ID 17/24/33"
"33","58",146,2014-01-16 07:34:01,36.0625,24.8988,"H","ID 17/24/33"
"33","58",146,2014-01-16 07:38:53,36.0541,24.9012,"P","Brew Served"
"33","59",230,2014-01-16 08:04:01,36.0541,24.9012,"P","Brew Served"
"33","59",230,2014-01-16 08:09:12,36.048,24.8796,"O","GASTech"
"33","6",135,2014-01-07 07:41:01,36.0625,24.8989,"H","ID 17/24/33"
"33","6",135,2014-01-07 07:45:53,36.0541,24.9012,"P","Brew Served"
"33","60",148,2014-01-16 11:57:01,36.048,24.8796,"O","GASTech"
"33","60",148,2014-01-16 12:00:23,36.0545,24.8999,"P","Katerina cafe"
"33","61",134,2014-01-16 13:24:47,36.0544,24.8999,"P","Katerina cafe"
"33","61",134,2014-01-16 13:28:09,36.048,24.8796,"O","GASTech"
"33","62",243,2014-01-16 17:33:01,36.048,24.8796,"O","GASTech"
"33","62",243,2014-01-16 17:38:38,36.0624,24.8988,"H","ID 17/24/33"
"33","63",76,2014-01-16 18:48:01,36.0624,24.8988,"H","ID 17/24/33"
"33","63",76,2014-01-16 18:50:23,36.0558,24.9025,"P","Guy Gyros"
"33","64",65,2014-01-16 20:15:01,36.0557,24.9026,"P","Guy Gyros"
"33","64",65,2014-01-16 20:17:23,36.0625,24.8988,"H","ID 17/24/33"
"33","65",140,2014-01-17 07:36:01,36.0625,24.8988,"H","ID 17/24/33"
"33","65",140,2014-01-17 07:40:53,36.0541,24.9013,"P","Brew Served"
"33","66",239,2014-01-17 08:06:01,36.0541,24.9013,"P","Brew Served"
"33","66",239,2014-01-17 08:11:12,36.048,24.8796,"O","GASTech"
"33","67",279,2014-01-17 11:15:01,36.048,24.8796,"O","GASTech"
"33","67",279,2014-01-17 11:22:07,36.0706,24.8953,"P","Chostus Hotel"
"33","68",272,2014-01-17 14:02:01,36.0707,24.8952,"P","Chostus Hotel"
"33","68",272,2014-01-17 14:09:07,36.048,24.8796,"O","GASTech"
"33","69",239,2014-01-17 17:41:01,36.048,24.8796,"O","GASTech"
"33","69",239,2014-01-17 17:46:38,36.0625,24.8988,"H","ID 17/24/33"
"33","7",224,2014-01-07 07:59:01,36.054,24.9012,"P","Brew Served"
"33","7",224,2014-01-07 08:04:12,36.048,24.8796,"O","GASTech"
"33","70",60,2014-01-17 19:31:01,36.0624,24.8988,"H","ID 17/24/33"
"33","70",60,2014-01-17 19:33:23,36.0557,24.9025,"P","Guy Gyros"
"33","71",72,2014-01-17 21:01:01,36.0558,24.9025,"P","Guy Gyros"
"33","71",72,2014-01-17 21:05:01,36.0625,24.8988,"H","ID 17/24/33"
"33","72",66,2014-01-19 17:50:01,36.0625,24.8988,"H","ID 17/24/33"
"33","72",66,2014-01-19 17:52:21,36.0559,24.9026,"P","Guy Gyros"
"33","74",66,2014-01-19 20:18:01,36.0557,24.9026,"P","Guy Gyros"
"33","74",66,2014-01-19 20:20:19,36.0623,24.8987,"H","ID 17/24/33"
"33","8",331,2014-01-07 12:17:01,36.048,24.8796,"O","GASTech"
"33","8",331,2014-01-07 12:25:17,36.0635,24.851,"P","Abila Zacharo"
"33","9",335,2014-01-07 13:42:01,36.0634,24.851,"P","Abila Zacharo"
"33","9",335,2014-01-07 13:50:17,36.048,24.8796,"O","GASTech"
"34","1",163,2014-01-06 07:02:01,36.0677,24.9025,"H","ID 34"
"34","1",163,2014-01-06 07:07:48,36.0541,24.9012,"P","Brew Served"
"34","10",258,2014-01-07 17:27:01,36.048,24.8796,"O","GASTech"
"34","10",258,2014-01-07 17:33:46,36.0677,24.9025,"H","ID 34"
"34","11",101,2014-01-07 18:54:01,36.0677,24.9024,"H","ID 34"
"34","11",101,2014-01-07 19:01:01,36.0558,24.9025,"P","Guy Gyros"
"34","12",81,2014-01-07 20:12:01,36.0558,24.9026,"P","Guy Gyros"
"34","12",81,2014-01-07 20:14:55,36.0677,24.9025,"H","ID 34"
"34","13",175,2014-01-08 07:49:01,36.0676,24.9025,"H","ID 34"
"34","13",175,2014-01-08 07:54:48,36.0541,24.9013,"P","Brew Served"
"34","14",233,2014-01-08 08:02:01,36.0541,24.9013,"P","Brew Served"
"34","14",233,2014-01-08 08:07:12,36.048,24.8796,"O","GASTech"
"34","15",451,2014-01-08 12:08:01,36.048,24.8796,"O","GASTech"
"34","15",451,2014-01-08 12:17:27,36.0767,24.8576,"P","Hippokampos"
"34","16",442,2014-01-08 13:17:01,36.0766,24.8576,"P","Hippokampos"
"34","16",442,2014-01-08 13:26:27,36.048,24.8796,"O","GASTech"
"34","17",255,2014-01-08 17:32:01,36.048,24.8796,"O","GASTech"
"34","17",255,2014-01-08 17:38:46,36.0676,24.9024,"H","ID 34"
"34","18",155,2014-01-09 07:12:01,36.0677,24.9024,"H","ID 34"
"34","18",155,2014-01-09 07:17:48,36.0541,24.9013,"P","Brew Served"
"34","19",229,2014-01-09 07:50:01,36.0541,24.9012,"P","Brew Served"
"34","19",229,2014-01-09 07:55:12,36.048,24.8796,"O","GASTech"
"34","2",232,2014-01-06 07:35:01,36.0541,24.9012,"P","Brew Served"
"34","2",232,2014-01-06 07:40:12,36.048,24.8796,"O","GASTech"
"34","20",265,2014-01-09 11:57:01,36.048,24.8796,"O","GASTech"
"34","20",265,2014-01-09 12:03:16,36.0597,24.8581,"P","Gelatogalore"
"34","21",268,2014-01-09 13:22:01,36.0598,24.858,"P","Gelatogalore"
"34","21",268,2014-01-09 13:28:16,36.048,24.8796,"O","GASTech"
"34","22",242,2014-01-09 17:19:01,36.048,24.8796,"O","GASTech"
"34","22",242,2014-01-09 17:25:46,36.0677,24.9025,"H","ID 34"
"34","23",364,2014-01-09 18:44:01,36.0677,24.9026,"H","ID 34"
"34","23",364,2014-01-09 18:54:45,36.0604,24.8565,"P","General Grocer"
"34","24",362,2014-01-09 20:24:01,36.0604,24.8565,"P","General Grocer"
"34","24",362,2014-01-09 20:34:45,36.0677,24.9025,"H","ID 34"
"34","25",160,2014-01-10 07:21:01,36.0677,24.9025,"H","ID 34"
"34","25",160,2014-01-10 07:26:48,36.0541,24.9012,"P","Brew Served"
"34","26",225,2014-01-10 08:02:01,36.0541,24.9012,"P","Brew Served"
"34","26",225,2014-01-10 08:07:12,36.048,24.8796,"O","GASTech"
"34","27",456,2014-01-10 12:04:01,36.048,24.8796,"O","GASTech"
"34","27",456,2014-01-10 12:13:27,36.0767,24.8576,"P","Hippokampos"
"34","28",460,2014-01-10 13:24:01,36.0766,24.8577,"P","Hippokampos"
"34","28",460,2014-01-10 13:33:27,36.048,24.8796,"O","GASTech"
"34","29",271,2014-01-10 13:55:01,36.048,24.8796,"O","GASTech"
"34","29",271,2014-01-10 14:01:03,36.0585,24.8579,"P","Octavio O Supplies"
"34","3",460,2014-01-06 12:14:01,36.048,24.8796,"O","GASTech"
"34","3",460,2014-01-06 12:23:27,36.0767,24.8576,"P","Hippokampos"
"34","30",260,2014-01-10 14:44:01,36.0586,24.858,"P","Octavio O Supplies"
"34","30",260,2014-01-10 14:50:02,36.0481,24.8796,"O","GASTech"
"34","32",259,2014-01-10 17:27:01,36.048,24.8796,"O","GASTech"
"34","32",259,2014-01-10 17:33:46,36.0677,24.9025,"H","ID 34"
"34","33",78,2014-01-10 18:47:01,36.0677,24.9024,"H","ID 34"
"34","33",78,2014-01-10 18:49:55,36.0557,24.9026,"P","Guy Gyros"
"34","34",91,2014-01-10 20:00:01,36.0558,24.9026,"P","Guy Gyros"
"34","34",91,2014-01-10 20:02:55,36.0676,24.9025,"H","ID 34"
"34","35",250,2014-01-11 14:10:01,36.0677,24.9025,"H","ID 34"
"34","35",250,2014-01-11 14:18:01,36.0772,24.8762,"P","Ahaggo Museum"
"34","36",202,2014-01-11 18:11:01,36.0771,24.8762,"P","Ahaggo Museum"
"34","36",202,2014-01-11 18:15:08,36.0767,24.8576,"P","Hippokampos"
"34","37",409,2014-01-11 19:37:01,36.0766,24.8576,"P","Hippokampos"
"34","37",409,2014-01-11 19:47:54,36.0677,24.9025,"H","ID 34"
"34","38",162,2014-01-13 07:05:01,36.0677,24.9025,"H","ID 34"
"34","38",162,2014-01-13 07:10:48,36.0541,24.9012,"P","Brew Served"
"34","39",227,2014-01-13 07:52:01,36.0541,24.9013,"P","Brew Served"
"34","39",227,2014-01-13 07:57:12,36.048,24.8796,"O","GASTech"
"34","4",454,2014-01-06 13:24:01,36.0766,24.8577,"P","Hippokampos"
"34","4",454,2014-01-06 13:33:27,36.048,24.8796,"O","GASTech"
"34","40",112,2014-01-13 11:55:01,36.048,24.8796,"O","GASTech"
"34","40",112,2014-01-13 11:57:05,36.0519,24.8708,"P","Ouzeri Elian"
"34","41",110,2014-01-13 13:42:01,36.0519,24.8708,"P","Ouzeri Elian"
"34","41",110,2014-01-13 13:44:05,36.048,24.8796,"O","GASTech"
"34","42",246,2014-01-13 17:18:01,36.048,24.8796,"O","GASTech"
"34","42",246,2014-01-13 17:24:46,36.0678,24.9025,"H","ID 34"
"34","43",83,2014-01-13 19:10:01,36.0677,24.9025,"H","ID 34"
"34","43",83,2014-01-13 19:12:55,36.0558,24.9025,"P","Guy Gyros"
"34","44",73,2014-01-13 20:13:01,36.0558,24.9026,"P","Guy Gyros"
"34","44",73,2014-01-13 20:15:53,36.0677,24.9025,"H","ID 34"
"34","46",161,2014-01-14 07:07:01,36.0677,24.9025,"H","ID 34"
"34","46",161,2014-01-14 07:12:48,36.0541,24.9013,"P","Brew Served"
"34","47",221,2014-01-14 07:35:01,36.0541,24.9012,"P","Brew Served"
"34","47",221,2014-01-14 07:40:12,36.048,24.8796,"O","GASTech"
"34","48",146,2014-01-14 11:52:01,36.048,24.8796,"O","GASTech"
"34","48",146,2014-01-14 11:55:23,36.0545,24.8999,"P","Katerina cafe"
"34","49",136,2014-01-14 13:36:01,36.0545,24.8999,"P","Katerina cafe"
"34","49",136,2014-01-14 13:39:23,36.048,24.8796,"O","GASTech"
"34","5",263,2014-01-06 17:14:01,36.048,24.8796,"O","GASTech"
"34","5",263,2014-01-06 17:20:46,36.0677,24.9025,"H","ID 34"
"34","50",264,2014-01-14 17:11:01,36.048,24.8796,"O","GASTech"
"34","50",264,2014-01-14 17:17:46,36.0677,24.9025,"H","ID 34"
"34","51",76,2014-01-14 18:42:01,36.0676,24.9025,"H","ID 34"
"34","51",76,2014-01-14 18:44:55,36.0558,24.9025,"P","Guy Gyros"
"34","52",78,2014-01-14 20:05:01,36.0558,24.9026,"P","Guy Gyros"
"34","52",78,2014-01-14 20:08:01,36.0677,24.9025,"H","ID 34"
"34","53",183,2014-01-15 07:30:01,36.0676,24.9025,"H","ID 34"
"34","53",183,2014-01-15 07:36:01,36.0541,24.9012,"P","Brew Served"
"34","54",219,2014-01-15 08:02:01,36.0541,24.9013,"P","Brew Served"
"34","54",219,2014-01-15 08:07:12,36.048,24.8796,"O","GASTech"
